Timestamp_log,Source IP,Destination IP,IP_ID_hex,IP_ID_dec,IP_Checksum_hex,IP_Checksum_dec,Source Port,Destination Port,UDP_Checksum_hex,UDP_Checksum_dec,MCS,Timestamp_iperf,Timestamp_iperf_hex,Sequence_num_iperf,Sequence_num_iperf_hex
11:00:50.494,10.11.15.130,10.3.7.11,2d 0b,11531,dd 83,56707,56439,5201,0c af,3247,12,774336,00 0b d0 c0,132,00 00 00 84
11:00:50.496,10.11.15.130,10.3.7.11,2d 0c,11532,dd 82,56706,56439,5201,04 de,1246,16,776336,00 0b d8 90,133,00 00 00 85
11:00:50.497,10.11.15.130,10.3.7.11,2d 0d,11533,dd 81,56705,56439,5201,00 f5,245,16,777336,00 0b dc 78,134,00 00 00 86
11:00:50.498,10.11.15.130,10.3.7.11,2d 0e,11534,dd 80,56704,56439,5201,fd 0b,64779,16,778336,00 0b e0 60,135,00 00 00 87
11:00:50.500,10.11.15.130,10.3.7.11,2d 0f,11535,dd 7f,56703,56439,5201,f5 3a,62778,13,780336,00 0b e8 30,136,00 00 00 88
11:00:50.501,10.11.15.130,10.3.7.11,2d 10,11536,dd 7e,56702,56439,5201,f1 51,61777,13,781336,00 0b ec 18,137,00 00 00 89
11:00:50.503,10.11.15.130,10.3.7.11,2d 11,11537,dd 7d,56701,56439,5201,e9 80,59776,13,783336,00 0b f3 e8,138,00 00 00 8a
11:00:50.504,10.11.15.130,10.3.7.11,2d 12,11538,dd 7c,56700,56439,5201,e5 96,58774,11,784337,00 0b f7 d1,139,00 00 00 8b
11:00:50.506,10.11.15.130,10.3.7.11,2d 13,11539,dd 7b,56699,56439,5201,dd c6,56774,11,786336,00 0b ff a0,140,00 00 00 8c
11:00:50.507,10.11.15.130,10.3.7.11,2d 14,11540,dd 7a,56698,56439,5201,d9 dd,55773,11,787336,00 0c 03 88,141,00 00 00 8d
11:00:50.509,10.11.15.130,10.3.7.11,2d 15,11541,dd 79,56697,56439,5201,d2 0c,53772,13,789336,00 0c 0b 58,142,00 00 00 8e
11:00:50.510,10.11.15.130,10.3.7.11,2d 16,11542,dd 78,56696,56439,5201,ce 23,52771,13,790336,00 0c 0f 40,143,00 00 00 8f
11:00:50.512,10.11.15.130,10.3.7.11,2d 17,11543,dd 77,56695,56439,5201,c6 52,50770,15,792336,00 0c 17 10,144,00 00 00 90
11:00:50.513,10.11.15.130,10.3.7.11,2d 18,11544,dd 76,56694,56439,5201,c2 69,49769,15,793336,00 0c 1a f8,145,00 00 00 91
11:00:50.514,10.11.15.130,10.3.7.11,2d 19,11545,dd 75,56693,56439,5201,be 80,48768,13,794336,00 0c 1e e0,146,00 00 00 92
11:00:50.516,10.11.15.130,10.3.7.11,2d 1a,11546,dd 74,56692,56439,5201,b6 af,46767,15,796336,00 0c 26 b0,147,00 00 00 93
11:00:50.517,10.11.15.130,10.3.7.11,2d 1b,11547,dd 73,56691,56439,5201,b2 c6,45766,15,797336,00 0c 2a 98,148,00 00 00 94
11:00:50.519,10.11.15.130,10.3.7.11,2d 1c,11548,dd 72,56690,56439,5201,aa f5,43765,12,799336,00 0c 32 68,149,00 00 00 95
11:00:50.520,10.11.15.130,10.3.7.11,2d 1d,11549,dd 71,56689,56439,5201,a7 0c,42764,12,800336,00 0c 36 50,150,00 00 00 96
