Timestamp_log,Source IP,Destination IP,IP_ID_hex,IP_ID_dec,IP_Checksum_hex,IP_Checksum_dec,Source Port,Destination Port,UDP_Checksum_hex,UDP_Checksum_dec,MCS,Timestamp_iperf,Timestamp_iperf_hex,Sequence_num_iperf,Sequence_num_iperf_hex
12:05:35.530,10.11.15.130,10.3.7.11,a8 b7,43191,61 d7,25047,39843,1027,01 90,400,15,810400,00 0c 5d a0,23408,00 00 5b 70
12:05:35.532,10.11.15.130,10.3.7.11,a8 b8,43192,61 d6,25046,39843,1027,f9 bd,63933,10,812401,00 0c 65 71,23409,00 00 5b 71
12:05:35.534,10.11.15.130,10.3.7.11,a8 b9,43193,61 d5,25045,39843,1027,f1 ec,61932,10,814401,00 0c 6d 41,23410,00 00 5b 72
12:05:35.537,10.11.15.130,10.3.7.11,a8 ba,43194,61 d4,25044,39843,1027,e6 33,58931,16,817401,00 0c 78 f9,23411,00 00 5b 73
12:05:35.539,10.11.15.130,10.3.7.11,a8 bb,43195,61 d3,25043,39843,1027,de 63,56931,16,819400,00 0c 80 c8,23412,00 00 5b 74
12:05:35.541,10.11.15.130,10.3.7.11,a8 bc,43196,61 d2,25042,39843,1027,d6 92,54930,13,821400,00 0c 88 98,23413,00 00 5b 75
12:05:35.544,10.11.15.130,10.3.7.11,a8 bd,43197,61 d1,25041,39843,1027,ca d9,51929,12,824400,00 0c 94 50,23414,00 00 5b 76
12:05:35.546,10.11.15.130,10.3.7.11,a8 be,43198,61 d0,25040,39843,1027,c3 08,49928,15,826400,00 0c 9c 20,23415,00 00 5b 77
12:05:35.548,10.11.15.130,10.3.7.11,a8 bf,43199,61 cf,25039,39843,1027,bb 37,47927,16,828400,00 0c a3 f0,23416,00 00 5b 78
12:05:35.551,10.11.15.130,10.3.7.11,a8 c0,43200,61 ce,25038,39843,1027,af 7e,44926,12,831400,00 0c af a8,23417,00 00 5b 79
12:05:35.553,10.11.15.130,10.3.7.11,a8 c1,43201,61 cd,25037,39843,1027,a7 ad,42925,12,833400,00 0c b7 78,23418,00 00 5b 7a
12:05:35.555,10.11.15.130,10.3.7.11,a8 c2,43202,61 cc,25036,39843,1027,9f dc,40924,18,835400,00 0c bf 48,23419,00 00 5b 7b
12:05:35.558,10.11.15.130,10.3.7.11,a8 c3,43203,61 cb,25035,39843,1027,94 23,37923,13,838400,00 0c cb 00,23420,00 00 5b 7c
12:05:35.560,10.11.15.130,10.3.7.11,a8 c4,43204,61 ca,25034,39843,1027,8c 52,35922,15,840400,00 0c d2 d0,23421,00 00 5b 7d
12:05:35.562,10.11.15.130,10.3.7.11,a8 c5,43205,61 c9,25033,39843,1027,84 80,33920,17,842401,00 0c da a1,23422,00 00 5b 7e
12:05:35.565,10.11.15.130,10.3.7.11,a8 c6,43206,61 c8,25032,39843,1027,78 c8,30920,13,845400,00 0c e6 58,23423,00 00 5b 7f
12:05:35.567,10.11.15.130,10.3.7.11,a8 c7,43207,61 c7,25031,39843,1027,70 f7,28919,12,847400,00 0c ee 28,23424,00 00 5b 80
12:05:35.569,10.11.15.130,10.3.7.11,a8 c8,43208,61 c6,25030,39843,1027,69 26,26918,12,849400,00 0c f5 f8,23425,00 00 5b 81
12:05:35.571,10.11.15.130,10.3.7.11,a8 c9,43209,61 c5,25029,39843,1027,61 55,24917,15,851400,00 0c fd c8,23426,00 00 5b 82
12:05:35.574,10.11.15.130,10.3.7.11,a8 ca,43210,61 c4,25028,39843,1027,55 9b,21915,13,854401,00 0d 09 81,23427,00 00 5b 83
12:05:35.576,10.11.15.130,10.3.7.11,a8 cb,43211,61 c3,25027,39843,1027,4d cb,19915,13,856400,00 0d 11 50,23428,00 00 5b 84
